query_id,query,ndcg_baseline,ndcg_variant,delta_ndcg
92469,shelf containers,0.6953272748887581,0.7094318737295789,0.014104598840820826
40165,fiestaware clearance,0.5893602697837591,0.6034496394983251,0.01408936971456598
112494,women button up,0.5721269460010928,0.5862070679921934,0.014080121991100536
16055,bird sunflower seeds,0.8072510242623266,0.8213041971925935,0.014053172930266866
2352,18 square pillow insert,0.7812297159695843,0.7952828888998511,0.014053172930266755
66644,mcdavid knee braces,0.9349648661651274,0.9490180390953942,0.014053172930266755
81011,plastic cereal bins,0.7553328575515991,0.7693860304818658,0.014053172930266755
32895,dhea high potency,0.9342624624637695,0.9483047690895011,0.014042306625731582
113546,wood planner makita,0.692409174754851,0.706441978945772,0.014032804190921011
57189,kelly fields,0.39780880120575696,0.41183384043543503,0.014025039229678071
14564,bed/couch frame double size,0.5607316678059624,0.5747195871159,0.013987919309937591
35734,dryer chairs for salon without dryer,0.8490987143672224,0.8630605092850187,0.013961794917796255
75933,orange casual dress,0.8523128051744783,0.8662604416889839,0.01394763651450559
76144,organic orthopedic pillow,0.9596825482226282,0.9736185769015993,0.013936028678971035
39007,ez brew tea and coffee maker,0.8931433144778175,0.9070771073472309,0.01393379286941343
93952,skater dress,0.9019154450719256,0.9158429192949877,0.013927474223062175
14242,beamtech h11 led headlight bulb,0.9418415242001783,0.9557643571106157,0.013922832910437388
103015,"ticwatch ""c2"" charger",0.870652037356005,0.884541652914046,0.013889615558040913
13008,bangladeshi sex book,0.5962681177506985,0.6101204738088242,0.013852356058125626
63122,llama twin bed in a bag for girls,0.5962681177506987,0.6101204738088243,0.013852356058125626
52830,im not your perfect mexican daughter,0.9332703891443039,0.9471203732670175,0.013849984122713543
48110,gx pods,0.7023481901092767,0.7161894871183507,0.013841297009073994
44997,german food,0.9569421293887698,0.9707814841222231,0.013839354733453324
107795,vampire top hat headband,0.578960736019955,0.5927983900087256,0.01383765398877057
12804,balloon tassel,0.5422000706900632,0.5560232215625692,0.013823150872506074
1716,11 x 24 x 60 kitchen shelving unit white without wheels,0.5867043413857317,0.6004953181953355,0.013790976809603839
45713,girls trumk,0.9026981889323512,0.9164871896009127,0.01378900066856148
99242,sunglasses without nose piece for women,0.7621175235947838,0.7758779835884582,0.013760459993674368
6033,aarakocra miniature,0.7823337208858625,0.7960927540008476,0.013759033114985053
71400,mud pie sponge holder,0.9386872939988877,0.9524463271138728,0.013759033114985053
54300,iphone 8 case champion,0.42709158013344267,0.44081516009640187,0.013723579962959198
95648,soda ash for tye dye,0.8250390177233523,0.8387543728480136,0.013715355124661266
114280,xbox one controller wireless ps3,0.9612245311234494,0.9749398805303218,0.013715349406872357
65347,mamoru hosoda,0.5924904900122049,0.6061927870198506,0.013702297007645692
69626,minivan floor mats,0.9315476036476261,0.9452450533277224,0.01369744968009623
48602,halloween gown for women,0.8202852658849198,0.8339152119933153,0.013629946108395519
30812,curly head band wig,0.7626710594060749,0.7762996039738398,0.013628544567764855
341,.25 not to 1.25 npt,0.7490750694562278,0.7626907044043632,0.013615634948135336
113502,wood design fabric,0.8022714755074851,0.8158836834666955,0.013612207959210365
85796,razer gaming mose for ps4,0.717694756886922,0.7313003228786844,0.013605565991762436
41539,flowerarrangement,0.8062127040213966,0.8198178953316825,0.013605191310285925
18503,boot pulls equestrian boots,0.7947575025423562,0.8083476580673006,0.013590155524944358
35777,dsl modem not cable,0.6257815381534142,0.6393548744507965,0.013573336297382332
9823,apple watch 40mm bumper,0.7323601347990751,0.7459315059200659,0.013571371120990716
20500,bulk pens,0.7400941372387914,0.7536516814576764,0.013557544218884998
111061,white curtain rods for windows 66 to 120,0.7963412024766525,0.8098668402928042,0.013525637816151681
5596,9x12 bright white const paper 50ct,0.8164286186708519,0.8299542564870035,0.01352563781615157
54283,iphone 7 tmobile,0.9250648259526122,0.9385904637687638,0.01352563781615157
65941,marshmallow chapstick,0.6290022609145559,0.6425278987307075,0.01352563781615157
74336,north carolina food gifts,0.8707441543069375,0.8842697921230891,0.01352563781615157
52064,hummus without tahini,0.53694832885665,0.5504683385890231,0.013520009732373106
60578,le mini macaron nail kit,0.8698848405954991,0.8833862286961762,0.013501388100677136
69025,mighty sight,0.8385061038590768,0.8519983339413294,0.013492230082252643
85857,rc cars free to fly,0.9140284680825208,0.9275158787731526,0.013487410690631751
37100,electric motor mongose,0.5476250229714307,0.5611079009692598,0.013482877997829101
94166,skirt,0.8279164226387384,0.841372365283152,0.013455942644413521
97476,stall pellets,0.8605324309438951,0.8739882090679634,0.013455778124068285
38416,eucalyptus spray for pillow,0.9398596939375548,0.9532962964912056,0.013436602553650867
24501,cetaphil face wipes,0.8908281578722418,0.9042647604258925,0.013436602553650756
75773,oofos flip flops women,0.884946275431942,0.8983673286501446,0.013421053218202528
101413,temple jewellery sets for women,0.9527590651046689,0.966158434134626,0.013399369029957087
89192,running sunglasses for men,0.6066683334317257,0.6200445034888583,0.013376170057132653
34507,dog poop robot,0.3911530487202204,0.40452192595816583,0.013368877237945442
19268,boys shoes size 1,0.9351081116736252,0.9484665367256798,0.013358425052054645
61200,leggings with tummy control and pockets,0.9366245240954939,0.949969248051397,0.013344723955903137
111213,white nike shoes for women,0.9861534709382564,0.999494457808827,0.013340986870570504
91243,scungilli canned,0.9198369991412167,0.9331554689684247,0.013318469827207968
12884,bamboo jewelry box,0.9124714778186397,0.9257467351656057,0.013275257346965996
3821,380 reloading dies,0.5783738122531403,0.5916439104058602,0.013270098152719845
49507,hawain dresses for women,0.664531360251368,0.6778014584040879,0.013270098152719845
18077,bole salts,0.9289892999269643,0.942258536362683,0.013269236435718645
58927,knotted stockings plussizegols glitter top,0.9705437052559006,0.9838048780283076,0.013261172772407015
20740,burton step on bindings men,0.44557120113092225,0.45882791525496236,0.013256714124040114
9314,ann padgett,0.7798668380216464,0.7930945531191176,0.013227715097471227
2964,234 torsion spring,0.5493579329299241,0.5625732966584003,0.013215363728476204
65874,mark manson books,0.9360013633656241,0.9492120601529056,0.013210696787281484
3096,250 watt high pressure sodium light fixture,0.5995405717906759,0.6127278422177083,0.013187270427032383
3387,3 mm pearl beads,0.8394176351289732,0.8525893279899507,0.013171692860977524
113978,wrangler 31mwz,0.5704015545944101,0.5835607939249022,0.013159239330492123
87333,retro motorcycle helmet full face,0.885018188942478,0.8981359797766478,0.013117790834169862
15945,bio oil,0.8631928290078887,0.8763095029250147,0.01311667391712601
49249,harley davidson comforter king size,0.8174393463239685,0.8305522039091406,0.01311285758517211
579,08 wrangler jk without hitch,0.5481609678922135,0.5612488602126706,0.01308789232045715
101859,the blue shield,0.9328435745049369,0.9459204492891884,0.013076874784251458
823,1 ml plastic tuberculin syringes without needles,0.669159150038224,0.6822326468926372,0.013073496854413169
19178,boys christmas shirt,0.9771959371733855,0.9902671917615978,0.013071254588212344
25197,cheese dip prime pantry,0.91203509862201,0.9251013516673489,0.013066253045338816
29123,corn hole cover for boards,0.9150826647600511,0.9280649910366685,0.01298232627661744
479,007 james bond the world is not enough,0.9546742027845979,0.9676376394297286,0.012963436645130666
100064,t towels kitchen,0.9613410611285987,0.9742826541259135,0.012941592997314788
10108,arboles de metal,0.9659915102955351,0.9789275213193904,0.012936011023855332
101116,tech gadgets for teens,0.8298378901604172,0.8427538467513503,0.012915956590933142
42012,football arcade game,0.9029264673903337,0.9158301214186112,0.012903654028277534
20029,brown artificial flowers,0.921829945427095,0.9347335994553724,0.012903654028277423
62988,little rainbow,0.8987478943365182,0.9116378221340702,0.012889927797551937
7016,adventure time costume baby,0.47080861305748645,0.4836868844450649,0.012878271387578466
94192,skull,0.9440267177573822,0.9568933605841159,0.012866642826733665
16350,black bardot long off the shoulder,0.7933203244616143,0.8061820119323906,0.012861687470776317
13156,barbie doll,0.9649155922877664,0.9777506161371808,0.012835023849414484
64669,mackup,0.5085381088459908,0.5213721549621633,0.012834046116172448
73192,new york giants big and tall,0.7996756383874641,0.8125039894802968,0.012828351092832646
7996,alice in wonderland crewneck,0.9495958498503347,0.9624041452138151,0.012808295363480382
67862,mens short sleeve beach shirt,0.8218021599007036,0.834585180471982,0.012783020571278447
26948,clock hands,0.901619983576071,0.9143719880754689,0.012752004499397951
74603,nsaids pain reliever anti inflammatory,0.9348371721535853,0.947554383727911,0.012717211574325704
1021,1.75 leather belts without buckles,0.5959482208702911,0.6086559825324765,0.012707761662185457
111588,wifi ultra boost,0.7559793376701515,0.7686862528415667,0.0127069151714152
111846,window snow spray,0.9650719431219533,0.9777640274438218,0.012692084321868524
93542,silver paint for plastic,0.6469012040170204,0.6595821857638924,0.012680981746871933
4645,50 new disposable face masks surgical,0.7015437374096317,0.7142084142951891,0.012664676885557391
48908,handheld dishwasher automatic,0.7543129597256683,0.7669600442017496,0.012647084476081316
18480,boost mobile hotspot,0.7750167196998178,0.7876617094998908,0.012644989800073003
103962,tomato hanger,0.8963965138321313,0.9089853962986545,0.012588882466523232
96526,sparklers candles for cake,0.7853813819479923,0.7979590532498938,0.01257767130190146
10297,arlo 3,0.8287514779236095,0.8413250979217375,0.012573619998128005
55944,jewelry organizer black with alot of earring slots,0.8490808820165667,0.8616420377541169,0.012561155737550123
66048,mary kay desmaquillante,0.6946655864622491,0.7072115838676517,0.012545997405402631
28079,comforter set grey full,0.9119883569675225,0.9245204070313259,0.012532050063803424
24560,chain mortiser machine,0.8301552537108644,0.8426594509322487,0.012504197221384294
61857,lg oled65cxaua,0.9339693224023241,0.9464468750135434,0.0124775526112193
60153,large stamps for fabric,0.9435176814620087,0.9559944297495732,0.01247674828756451
42337,foxboro hot tubs vinyl,0.7659898436468328,0.778454829357275,0.012464985710442189
111778,wind up clocks without battery,0.7826408439610029,0.7951032114581777,0.012462367497174887
62292,light green contacts,0.8461761923305453,0.8585991597254945,0.012422967394949191
54957,irridescent earrings,0.7631639561274266,0.7755820823638563,0.012418126236429683
105944,tv risers for flat screens,0.8897302034493267,0.9021299602288843,0.012399756779557514
58811,knee high stockings for women plus size,0.7537586425836957,0.7661576161076921,0.012398973523996326
99254,sunny thoughts for not so sunny days,0.42013210990433913,0.432521091954824,0.012388982050484887
65748,marcus luttrell,0.8469475661138535,0.8593264002070957,0.012378834093242252
52189,hvac multimeter with capacitor check,0.8280333284246182,0.8404030469325747,0.01236971850795654
69582,miniature pond crafts,0.7843905847712697,0.7967579392367103,0.012367354465440683
106375,ugg slippers men,0.9345333694940713,0.9468613124516704,0.012327942957599092
64102,lucite napkin holder,0.8743957429306186,0.8866845943252282,0.012288851394609557
15813,biker shorts for women,0.8110675467607285,0.8233560938589487,0.012288547098220248
16278,black and gold ornaments,0.9031345162899921,0.9154131982733593,0.012278681983367234
88445,room music system stick with bluetooth,0.6621268265780571,0.6743943248195104,0.012267498241453345
47213,gray swim shorts for women tummy tuck swim bottom shorts,0.8407146387178136,0.8529344204281121,0.012219781710298472
11827,baby boy suit infant,0.9412723090064209,0.9534779020756547,0.012205593069233855
5447,9 inch wall clock,0.9525056686569023,0.9647112617261361,0.012205593069233744
94609,small bodum,0.9560222577612472,0.9681933357222429,0.012171077960995702
6008,a7siii,0.9326553242782081,0.9448131178074098,0.012157793529201766
88080,rocket purse for women,0.9346436742647358,0.9467377666113805,0.012094092346644714
79315,petite dressy spandex pants,0.9317070423328866,0.9437931667478467,0.012086124414960153
70787,mother goose gyo fujikawa,0.9731607892534165,0.9852437553520901,0.012082966098673542
21220,cacti decor playroom,0.8903227286156977,0.9024056947143712,0.012082966098673431
21589,california king blanket,0.7819739036760366,0.79405686977471,0.012082966098673431
17936,body shapers for plus size women,0.9554415419621972,0.9675103835209099,0.012068841558712684
42320,fox airsoft guns,0.8543179062909949,0.8663694959785523,0.012051589687557374
46974,graco classic connect car seat,0.8952003474292197,0.9072511695554586,0.01205082212623887
95831,solar charge for 6 volt,0.5844268606892823,0.5964673478398735,0.01204048715059125
1215,10 in. floor scrubber without handle by rubbermaid,0.9030726121902553,0.9150875279846677,0.012014915794412495
115100,yosposs,0.6850995686621275,0.6971047378091032,0.012005169146975692
108074,vegan whoopie pies,0.8859650883427398,0.897966148816998,0.012001060474258196
6915,adult coloring book and pen set,0.7665847313881672,0.7785574074480985,0.011972676059931353
45286,gifts for teenage boys,0.2890648263178879,0.3010299956639812,0.011965169346093318
81301,playset without swing,0.610771758622791,0.6227078330779482,0.011936074455157208
91454,secret organizations,0.781454990608262,0.7933880967175828,0.011933106109320857
72814,neon shimmer sequin fabric,0.7391371429935681,0.7510621833313391,0.011925040337770976
103700,toddler insoles,0.9402499123469047,0.9521604541678246,0.011910541820919884
316,. frameless fixed tub door in silver frame without handle,0.6769328810375931,0.6888287736803055,0.011895892642712402
111103,white farmhouse decor green wreth,0.9080454101789726,0.9199305264929363,0.011885116313963717
103089,tifosi swank sunglasses women,0.8396014139203096,0.8514570506136886,0.011855636693378968
26265,cif descaler,0.6472439874593969,0.6590973966690131,0.011853409209616195
46608,golf shorts womens,0.9146815348368618,0.926526935933019,0.011845401096157282
59988,large artificial plants,0.5728801192933491,0.5847179731822802,0.011837853888931105
47022,grammer games,0.9564350286029252,0.9682622468384057,0.011827218235480497
95528,soa complete series blu ray,0.9564350286029252,0.9682622468384057,0.011827218235480497
102605,thermo switch temperature,0.9564350286029252,0.9682622468384057,0.011827218235480497
23588,cases of beer to drink,0.7777805551728537,0.7896069623634911,0.011826407190637434
95653,soda stream,0.9094499236393783,0.9212732544573641,0.011823330817985811
107627,v shaped leggings high waisted,0.9158073782249049,0.9276168052593776,0.011809427034472741
84620,purple sparkly hair piece,0.6839741605191054,0.6957585655453113,0.011784405026205924
1470,"100% organic, pure without any mix",0.8755729432816849,0.8873540798109514,0.01178113652926649
50672,himitsu patch,0.522578217343137,0.5343571973840404,0.011778980040903386
36584,echo auto,0.9341114894019785,0.9458832963570327,0.011771806955054198
65701,marble napkin holder,0.6095019831525543,0.6212701493278747,0.011768166175320394
32157,defiant flashlight magnetic,0.8772728976400795,0.8890275870104086,0.011754689370329086
3752,36 by 96 door wood,0.8940856506649364,0.9058391969257854,0.011753546260849013
42666,friends shirt,0.9333919966728977,0.9451405283430542,0.011748531670156437
27943,colors for dining room,0.8275166452514612,0.8392533532034189,0.011736707951957692
103397,tissa long bottle cleaning brush,0.7770348957224932,0.7887507739732884,0.01171587825079523
100546,tamiya rc,0.956888672828683,0.9685927336492213,0.01170406082053832
112559,women long lined sports bra,0.9542542569071993,0.9659477608204218,0.011693503913222436
1121,1/4 polyester boning without casing,0.8755979237362225,0.8872887064356912,0.011690782699468771
61609,leslie sansone mega miles dvd,0.7053958371828617,0.7170826071674224,0.011686769984560752
42939,ftx outlaw 1/10 ultra-4 brushed buggy,0.6905841729871782,0.7022611587682607,0.01167698578108245
10189,arduino,0.9056373540034417,0.917275874471421,0.011638520467979308
20149,brush hog,0.7992943217864678,0.8108814874555595,0.011587165669091792
2400,18x48 coleman pool,0.6762848490238036,0.6878693039451726,0.011584454921369058
86565,redi blinds for windows,0.8116346841441797,0.8231986546955364,0.011563970551356717
111028,white claw costume,0.9342174472666785,0.9457719653349855,0.011554518068306985
28629,control dvd,0.8094247843893023,0.8209793024576092,0.011554518068306874
49013,hanger rod,0.9577008376417929,0.9692527198443306,0.011551882202537667
34229,dodge cummins exhaust system,0.9276542843848845,0.9392013089532077,0.011547024568323239
53916,ipad pro 12.9 keyboard and mouse compatible,0.7248717752663031,0.7364177491695487,0.011545973903245632
42031,football headband,0.775353730861958,0.7868671556369926,0.011513424775034586
42352,fr cargo work pants for men,0.8859200377374634,0.8974231235403773,0.011503085802913926
95933,solid gold wedding band for men,0.536922888987255,0.5484213001128698,0.011498411125614783
11067,audi automatic shifter,0.7716971424963002,0.7831922178812504,0.011495075384950204
102710,thin orange throw blanket,0.9547576368052939,0.9662467561598895,0.011489119354595623
96496,spanx white bodysuit,0.666805184682923,0.6782595144586991,0.011454329775776095
8177,allergy to school,0.8345126752361834,0.845960392176679,0.011447716940495511
7303,air force ones for men,0.9548632926374837,0.9663086299936584,0.0114453373561747
105822,turtle galaxy s9 case,0.9696386225391476,0.9810670636701654,0.011428441131017819
74282,noradrenaline,0.9485604740304404,0.9599862537164615,0.011425779686021098
9218,anime hentia figure,0.8441950245076032,0.8556012309077888,0.011406206400185637
45908,glass shower towel hook magnetic,0.913497463751646,0.9249002475795034,0.011402783827857421
113773,woplagyreat,0.9057556450738488,0.9171463252766953,0.011390680202846504
48097,guy rings,0.9641425998823828,0.975492407200021,0.011349807317638128
33483,dirt bike tools,0.8592287745322217,0.8705721524751258,0.011343377942904076
78226,paw patrol everest,0.9315462920643335,0.9428858033471661,0.011339511282832615
23832,cat items,0.8801596285347977,0.8914882076180998,0.011328579083302093
51175,honeywell noise fan,0.6041490247889543,0.6154745048624645,0.011325480073510197
358,.625 width 20 gal metal strapping without holes,0.4253127264800375,0.4366372561381339,0.011324529658096438
92444,sheets of thin plastic for cricut,0.5879645032022003,0.5992833770116881,0.011318873809487817
111273,white ruffle tank tops for women,0.978453319417169,0.9897712329547805,0.01131791353761158
70293,mom son daughter shirt,0.7478045146836434,0.7591129877480982,0.011308473064454816
26754,clear phone case iphone 7 plus,0.9525030653958524,0.9637844802770519,0.011281414881199492
88684,rotating light up display pedestal,0.8299542564870035,0.8412262814373436,0.011272024950340076
103410,titan 440 airless sprayer,0.9021683357439411,0.9134304001264429,0.01126206438250188
28227,complete malazan 10,0.6903689132638171,0.7016109979003853,0.011242084636568173
61005,led puck light remote 8 lights,0.5589907398115933,0.5702240994620748,0.011233359650481445
11598,b uniq purple shampoo,0.5652153286851359,0.5764320679536433,0.011216739268507414
115878,zozoville puzzle,0.9109337875934114,0.9221485417942458,0.011214754200834398
18208,bomba sumergible para estanque,0.94333503423663,0.954521552602441,0.011186518365810971
66228,massage warehouse,0.6303326781241287,0.6414992074247764,0.011166529300647654
70345,money heist,0.9453877985700244,0.9565465687470769,0.011158770177052468
5810,"a deep, blue soft denim jacket with pockets and buttons",0.9359980778237124,0.9471284254279508,0.011130347604238477
20775,bushnell powerview binoculars,0.9494590051245366,0.9605859546158904,0.011126949491353733
43948,galaxy note 10,0.5812234217595664,0.5923220274268207,0.011098605667254291
89451,s.d smith,0.6930166846650802,0.7041145485441012,0.011097863879021008
65177,makeup without titanium dioxide,0.8376782569349553,0.8487672879721362,0.011089031037180841
86564,redflannel size 7 kids,0.8631209257678117,0.8742088663161427,0.011087940548330955
37969,erica,0.9177444932002806,0.9288293911828761,0.011084897982595487
59413,labatts,0.7873809837758804,0.7984658817584759,0.011084897982595487
59864,laovanln women's tunic dress summer linin,0.9107272421654613,0.9218052394799863,0.011077997314524968
10478,art of aromas posters,0.9600805344028991,0.9711499534231465,0.011069419020247384
1668,"10” dutch oven without legs,",0.6560259455141486,0.6670887463512425,0.011062800837093878
36959,elafant decoration,0.8356621929135091,0.8466982143322275,0.0110360214187184
88447,room sent,0.9549098201566713,0.9659372658087545,0.011027445652083245
39109,fabric shower curtain with matching bath rug,0.9376446394982245,0.948666218405413,0.011021578907188467
37483,emerald green midi dress wedding,0.748442140250201,0.7594445339493394,0.011002393699138469
50648,hillspring,0.9522398195560444,0.9632416006892647,0.011001781133220256
65697,marble electric diffisers,0.781018193138611,0.7920072900460845,0.010989096907473517
82334,porch light camera,0.5436331801574098,0.5546007294490133,0.010967549291603484
104620,toys for 2 year girl,0.5,0.5109559939712153,0.010955993971215272
43915,galaxy a10 e case with screen protector,0.8065735963827293,0.8175295903539445,0.010955993971215161
10651,asian cookbook test kitchen,0.560785828512183,0.5717236001808963,0.010937771668713347
56166,john wayne prime movies,0.9601034230312491,0.9710304379389216,0.010927014907672561
52257,hydro flask with straw,0.9048975395259848,0.9158092750604301,0.010911735534445244
76059,orgain organic protein powder under $25,0.9022121785985721,0.9131205232105425,0.010908344611970433
87798,rinse hair color,0.5676591539332005,0.578567498545171,0.010908344611970433
104097,tool cart hook,0.9488167787346252,0.9597251233465955,0.010908344611970322
79409,pheromone sexy body oil,0.9145042401965723,0.9254101675939979,0.010905927397425574
36435,earring organizer,0.9559532113235051,0.9668525129876598,0.010899301664154759
64443,m gallade ex,0.8659133880203312,0.8767903595190648,0.010876971498733568
6523,adaptador control xbox 360 a pc,0.9427282498828449,0.9535887583309592,0.01086050844811437
36763,educational toys for 2 year olds,0.9251036894109843,0.9359562153191915,0.010852525908207178
33007,diamonds beads for bows,0.832736609634954,0.8435871458734254,0.010850536238471431
47346,green plastic folder without prongs,0.8063949611842695,0.8172417739365547,0.010846812752285273
44033,galaxy s9 car holder,0.7798819244484309,0.7907202521173659,0.010838327668935
110939,white and silver table,0.596839423502835,0.6076738493611993,0.01083442585836425
9752,"apple magic trackpad 2 (wireless, rechargable) - space gray",0.5854470193584173,0.5962681177506985,0.010821098392281292
110213,waveshaper for hair,0.5064328959878713,0.5172478428101087,0.010814946822237381
82073,ponds bb cream,0.5951831924533414,0.605979383672113,0.010796191218771622
28827,cool whip topping,0.7551112937070749,0.7659063969109704,0.01079510320389554
104545,toy story 4 shoes,0.8984786419779799,0.9092724521956653,0.01079381021768544
75209,office supplies paper clips thumb tacks black,0.967812466977961,0.9785814493078575,0.010768982329896537
65492,manilla envelopes 10x13,0.7999593245714557,0.810722054482114,0.010762729910658297
44054,galaxy tab a 8.0 case,0.9365530690339872,0.9473151370798784,0.010762068045891193
114140,wwe patch,0.9217868789962071,0.9325210919548239,0.010734212958616762
71229,mr crappie sausage head,0.7495581679201031,0.7602698554898288,0.010711687569725736
17542,bluestone essentials,0.8174994444216872,0.8282032613878738,0.010703816966186608
74705,numi white rose tea,0.9452397241510107,0.9559389336655469,0.01069920951453629
63229,locking medicine bag,0.8334836949636226,0.8441815625042798,0.010697867540657158
95818,sojos small round polarized sunglasses for women,0.8675571546307062,0.8782490118197757,0.010691857189069509
35810,dual fuel line clamps,0.6926406097319662,0.7033318702305431,0.010691260498576938
51922,hue play hdmi sync box,0.9759987897796426,0.986678103889477,0.01067931410983436
1669,10” glass japanese floating glass without netting balls,0.6013795619414477,0.612024330896175,0.010644768954727324
62534,lilou matte white spoon rest,0.6935744675629576,0.7042117326507328,0.010637265087775183
77948,party treats for kids birthday,0.9583628452711719,0.968980902319151,0.010618057047979135
110031,water suction gun,0.9096598051537532,0.920272451484773,0.01061264633101977
88372,romper dress for women,0.930777812482595,0.9413887875229117,0.010610975040316717
103577,toddler backpack for girls personalized,0.8027533397926758,0.8133439956483302,0.01059065585565433
70460,monoplato sram 34,0.4603930270598867,0.470970043487162,0.010577016427275265
113928,world war ii movies,0.788250195786038,0.7987920369348478,0.010541841148809739
104791,train table with storage,0.9404428445551247,0.9509760903707183,0.010533245815593562
46787,gopro hero 7 black,0.7410930786321026,0.751569794366234,0.010476715734131337
42823,frozen beg in bag,0.7714036743055732,0.7818728764386699,0.010469202133096656
103847,toggle switch guard,0.830280294732089,0.8407480485950328,0.010467753862943852
31246,d freezer,0.9667458391791908,0.977211916401689,0.01046607722249826
102253,the not a cat cat,0.3657264754403753,0.3761762356224079,0.010449760182032586
115834,zombue flamingos,0.6069231488067174,0.6173706728845603,0.010447524077842885
56936,kansas city chiefs plastic cups,0.8036644655568258,0.8141031544631077,0.010438688906281857
5124,7-11 iron on,0.9686292940010269,0.9790467086281762,0.01041741462714929
26196,chunky heel ankle boots,0.9205180811694776,0.9309342720443299,0.010416190874852238
84649,purse organizer zip pouch,0.7982035445834236,0.8086191612004829,0.010415616617059364
16072,birds of prey jacket,0.9303486515803723,0.9407424263932199,0.010393774812847645
57115,kc chiefs girl jerseys,0.5738286169503031,0.5842223917631506,0.010393774812847534
24870,chapter books for 9 year old boys,0.5948806673795237,0.6052450724736403,0.010364405094116624
49846,heart to tail pure being,0.506710964288769,0.5170701467354685,0.010359182446699422
46089,glow worm,0.6581022660043196,0.6684308261547774,0.0103285601504578
1476,100% remy hair bundles without weft for box braids,0.7309821647668342,0.7412587896250638,0.010276624858229555
82988,prada handbags for women,0.9364130782206509,0.9466771545409716,0.01026407632032067
90604,sarula leather repair cream,0.7631579717610382,0.7734129000689491,0.010254928307910971
4035,4 bulb led vanity light,0.9520851618310079,0.9623340007427424,0.010248838911734559
80584,pitsburge steelers mask,0.6461627727773906,0.656407322568876,0.010244549791485369
19019,box braids red and black,0.6100726544121183,0.6203014214573378,0.010228767045219467
1914,"12"" towel rail",0.6478666443426719,0.6580954113878913,0.010228767045219356
16078,birkenstock flip flops for men,0.794829647542835,0.8050554940365737,0.0102258464937387
285,- power auto folding mirrors corner lights not painted,0.6712030059098837,0.6814207661054855,0.010217760195601833
113376,womens vintage tshirts,0.9398376794990578,0.9500547671655417,0.010217087666483882
58531,kitchen cabinets,0.8588313583706451,0.8690348164374768,0.010203458066831761
22491,canon t8i battery,0.5338591482093059,0.5440536818210896,0.010194533611783685
46228,goalkeeper net,0.9693949365520201,0.979585391472806,0.010190454920785852
70561,moods aromatherapy vape pen,0.6359475095021733,0.6461368219093686,0.010189312407195339
4978,60s wigs for women,0.7025140742367685,0.712687490719889,0.010173416483120534
35429,dress on the 20's,0.9589013267731277,0.9690433772414123,0.010142050468284647
100578,tan strappy heels for women,0.9343787514393649,0.944489153132347,0.010110401692982163
104175,top family with number squares,0.9479809572167386,0.9580886587824979,0.010107701565759353
37829,eon hammocks,0.9723280401463041,0.98242362038188,0.010095580235575885
36780,eero,0.8045868634577905,0.8146702408711496,0.010083377413359074
69157,milo boots for dogs,0.751448416096988,0.7615156695472344,0.010067253450246394
64792,magic chef mini fridge without freezer,0.9631507640262835,0.973211137841448,0.010060373815164447
1703,11 piece knife set without block,0.5521069980690133,0.5621613367837678,0.010054338714754474
92901,shotgun sling without swivels,0.7472730379781375,0.757323548046693,0.010050510068555507
49533,hb cosmetics,0.5159648671379484,0.5260114434641858,0.0100465763262374
5389,8mm camcorder tape player,0.8409966203710859,0.8510408126343652,0.010044192263279239
18953,boutique clothing for women,0.6820866696405371,0.6921199422897824,0.01003327264924525
17994,bohemian skirtmaxi,0.9735543905195534,0.9835848808692169,0.010030490349663523
19330,boys' equestrian sport boots,0.9336219510316806,0.9436483756684937,0.010026424636813136
60386,laundry tags,0.8835974253779642,0.8935909971195173,0.009993571741553131
96752,spider verse costume for kids 3t,0.6453275376469825,0.6553181901241267,0.009990652477144257
42158,forget me not artificial flowers,0.8908494937772109,0.9008225480776594,0.00997305430044848
49843,heart shaped sunglasses bulk,0.94028431934137,0.9502412092632877,0.009956889921917678
33849,disney wired ribbon,0.6991598187308725,0.7091093629424287,0.009949544211556138
38894,eye eyeglasses case,0.9690300373316646,0.978976072525262,0.00994603519359738
46198,go kart acc,0.7105840388735352,0.7205240275845832,0.009939988711048064
1834,12 inch plate hangers for the wall,0.9178379717277645,0.9277760051624065,0.009938033434642057
35401,dremel cleaning tool,0.9343800863892914,0.9442948124441318,0.00991472605484045
114407,xiaomi mi laser projector,0.7113214852468394,0.7212262704483767,0.00990478520153737
29136,corner curved tv wall mount 65 inch,0.8711354611147013,0.8810402463162386,0.009904785201537258
113522,wood handle induction pan,0.9377701329821817,0.9476705532363097,0.009900420254127962
105483,truly's,0.8925666692061214,0.9024514121363955,0.009884742930274082
45675,girls shoes size 12,0.6841773710357887,0.6940408332568013,0.009863462221012642
1787,11x14+matting+art+prints black,0.9609907596788152,0.9708204497332882,0.009829690054472984
16091,birthday beer hat,0.9318787517973196,0.9417084418517925,0.009829690054472873
51230,hook on bed frame rails,0.5919826359007011,0.6018084615827037,0.009825825682002631
2606,2 oz lotion bulk,0.73570037514553,0.7455191111981477,0.009818736052617738
74120,no u card game,0.581189993318646,0.5909832503024502,0.009793256983804288
106148,two piece biker short set for women,0.8020001941386269,0.8117907726293341,0.009790578490707191
60608,leaf hog blower,0.966241065579058,0.9760301169002102,0.009789051321152265
39946,female spde release tool terminal block,0.9200801551517739,0.9298657660025705,0.009785610850796655
